tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,player_id,player_seed,player_entry,player_name,player_hand,player_ht,player_ioc,player_age,player_rank,player_rank_points,score,best_of,round,minutes,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced
2008-410,Monte Carlo Masters,Clay,56,M,20080420,41,103819,1.0,,Roger Federer,R,185,SUI,26.7022587269,1.0,6425.0,6-3 6-4,3,R16,71.0,0.0,0.0,57.0,36.0,22.0,17.0,10.0,0.0,1.0
2008-410,Monte Carlo Masters,Clay,56,M,20080420,55,103819,1.0,,Roger Federer,R,185,SUI,26.7022587269,1.0,6425.0,7-5 7-5,3,F,103.0,5.0,0.0,75.0,47.0,28.0,8.0,12.0,1.0,7.0
2008-410,Monte Carlo Masters,Clay,56,M,20080420,49,103819,1.0,,Roger Federer,R,185,SUI,26.7022587269,1.0,6425.0,5-7 6-2 6-2,3,QF,128.0,9.0,2.0,88.0,46.0,34.0,24.0,14.0,3.0,5.0
2008-416,Rome Masters,Clay,56,M,20080505,25,103819,1.0,,Roger Federer,R,185,SUI,26.7405886379,1.0,6775.0,6-3 6-3,3,R32,83.0,8.0,0.0,51.0,29.0,22.0,17.0,9.0,1.0,1.0
2008-416,Rome Masters,Clay,56,M,20080505,49,103819,1.0,,Roger Federer,R,185,SUI,26.7405886379,1.0,6775.0,7-6(4) 7-6(7),3,QF,115.0,7.0,1.0,76.0,48.0,41.0,13.0,12.0,1.0,3.0
2008-416,Rome Masters,Clay,56,M,20080505,41,103819,1.0,,Roger Federer,R,185,SUI,26.7405886379,1.0,6775.0,7-6(4) 6-3,3,R16,93.0,2.0,0.0,55.0,32.0,26.0,19.0,10.0,2.0,2.0
2008-414,Hamburg Masters,Clay,56,M,20080511,53,103819,1.0,,Roger Federer,R,185,SUI,26.7597535934,1.0,6825.0,6-3 6-1,3,SF,79.0,1.0,0.0,46.0,24.0,19.0,14.0,8.0,1.0,1.0
2008-414,Hamburg Masters,Clay,56,M,20080511,55,103819,1.0,,Roger Federer,R,185,SUI,26.7597535934,1.0,6825.0,7-5 6-7(3) 6-3,3,F,172.0,7.0,0.0,118.0,72.0,48.0,16.0,16.0,11.0,17.0
2008-414,Hamburg Masters,Clay,56,M,20080511,49,103819,1.0,,Roger Federer,R,185,SUI,26.7597535934,1.0,6825.0,6-3 6-3,3,QF,81.0,2.0,1.0,55.0,38.0,28.0,11.0,9.0,3.0,3.0
2008-414,Hamburg Masters,Clay,56,M,20080511,25,103819,1.0,,Roger Federer,R,185,SUI,26.7597535934,1.0,6825.0,6-1 6-3,3,R32,58.0,2.0,0.0,42.0,33.0,22.0,5.0,8.0,0.0,2.0
2008-414,Hamburg Masters,Clay,56,M,20080511,41,103819,1.0,,Roger Federer,R,185,SUI,26.7597535934,1.0,6825.0,6-3 6-2,3,R16,64.0,6.0,0.0,48.0,25.0,21.0,16.0,9.0,2.0,2.0
2008-520,Roland Garros,Clay,128,G,20080525,1,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-4 6-4 6-3,5,R128,95.0,5.0,1.0,79.0,53.0,42.0,14.0,14.0,1.0,2.0
2008-520,Roland Garros,Clay,128,G,20080525,121,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,2-6 6-2 6-3 6-4,5,QF,121.0,11.0,0.0,96.0,62.0,44.0,24.0,18.0,3.0,6.0
2008-520,Roland Garros,Clay,128,G,20080525,97,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-3 6-4 6-2,5,R32,96.0,8.0,1.0,71.0,45.0,36.0,20.0,14.0,2.0,3.0
2008-520,Roland Garros,Clay,128,G,20080525,113,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-4 7-5 7-5,5,R16,146.0,6.0,3.0,98.0,52.0,40.0,26.0,17.0,7.0,10.0
2008-520,Roland Garros,Clay,128,G,20080525,65,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-7(5) 6-1 6-0 6-4,5,R64,145.0,13.0,1.0,110.0,76.0,65.0,18.0,18.0,6.0,6.0
2008-520,Roland Garros,Clay,128,G,20080525,125,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-2 5-7 6-3 7-5,5,SF,185.0,2.0,1.0,136.0,97.0,67.0,20.0,20.0,10.0,13.0
2008-520,Roland Garros,Clay,128,G,20080525,127,103819,1.0,,Roger Federer,R,185,SUI,26.7980835044,1.0,6675.0,6-1 6-3 6-0,5,F,108.0,2.0,0.0,77.0,53.0,26.0,5.0,11.0,9.0,17.0
2008-500,Halle,Grass,32,A,20080609,17,103819,1.0,,Roger Federer,R,185,SUI,26.8364134155,1.0,6675.0,7-5 6-3,3,R16,70.0,5.0,0.0,56.0,43.0,35.0,9.0,11.0,0.0,0.0
2008-500,Halle,Grass,32,A,20080609,25,103819,1.0,,Roger Federer,R,185,SUI,26.8364134155,1.0,6675.0,6-4 6-4,3,QF,72.0,0.0,0.0,58.0,45.0,33.0,10.0,10.0,4.0,4.0
2008-500,Halle,Grass,32,A,20080609,1,103819,1.0,,Roger Federer,R,185,SUI,26.8364134155,1.0,6675.0,6-4 6-2,3,R32,62.0,11.0,1.0,48.0,37.0,33.0,5.0,9.0,1.0,1.0
2008-500,Halle,Grass,32,A,20080609,29,103819,1.0,,Roger Federer,R,185,SUI,26.8364134155,1.0,6675.0,6-1 6-4,3,SF,65.0,7.0,1.0,59.0,37.0,27.0,13.0,9.0,4.0,4.0
2008-500,Halle,Grass,32,A,20080609,31,103819,1.0,,Roger Federer,R,185,SUI,26.8364134155,1.0,6675.0,6-3 6-4,3,F,74.0,6.0,0.0,51.0,36.0,31.0,10.0,10.0,2.0,2.0
2008-540,Wimbledon,Grass,128,G,20080623,97,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-3 6-3 6-1,5,R32,82.0,10.0,1.0,68.0,49.0,41.0,11.0,13.0,2.0,3.0
2008-540,Wimbledon,Grass,128,G,20080623,113,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,7-6(7) 6-2 6-4,5,R16,110.0,21.0,3.0,98.0,60.0,51.0,20.0,15.0,8.0,8.0
2008-540,Wimbledon,Grass,128,G,20080623,121,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-1 7-5 6-4,5,QF,102.0,15.0,0.0,71.0,49.0,43.0,18.0,15.0,0.0,0.0
2008-540,Wimbledon,Grass,128,G,20080623,127,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-4 6-4 6-7(5) 6-7(8) 9-7,5,F,288.0,25.0,2.0,195.0,127.0,92.0,39.0,30.0,9.0,13.0
2008-540,Wimbledon,Grass,128,G,20080623,1,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-3 6-2 6-2,5,R128,80.0,10.0,0.0,78.0,54.0,42.0,15.0,13.0,0.0,0.0
2008-540,Wimbledon,Grass,128,G,20080623,125,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-3 7-6(3) 6-4,5,SF,103.0,15.0,0.0,90.0,60.0,46.0,24.0,16.0,2.0,2.0
2008-540,Wimbledon,Grass,128,G,20080623,65,103819,1.0,,Roger Federer,R,185,SUI,26.8747433265,1.0,6900.0,6-3 6-4 7-6(3),5,R64,121.0,15.0,0.0,96.0,58.0,47.0,22.0,16.0,3.0,4.0
2008-421,Canada Masters,Hard,56,M,20080721,25,103819,1.0,,Roger Federer,R,185,SUI,26.9514031485,1.0,6600.0,2-6 7-5 6-4,3,R32,122.0,6.0,1.0,91.0,48.0,30.0,21.0,15.0,7.0,12.0
2008-422,Cincinnati Masters,Hard,56,M,20080728,41,103819,1.0,,Roger Federer,R,185,SUI,26.970568104,1.0,6605.0,7-6(6) 4-6 7-6(5),3,R16,130.0,6.0,0.0,97.0,66.0,58.0,22.0,17.0,2.0,2.0
2008-422,Cincinnati Masters,Hard,56,M,20080728,25,103819,1.0,,Roger Federer,R,185,SUI,26.970568104,1.0,6605.0,6-7(2) 7-6(5) 6-0,3,R32,133.0,21.0,2.0,94.0,60.0,50.0,16.0,15.0,3.0,6.0
2008-96,Beijing Olympics,Hard,64,A,20080811,33,103819,1.0,,Roger Federer,R,185,SUI,27.0088980151,1.0,6330.0,6-2 6-4,3,R32,77.0,7.0,0.0,47.0,27.0,21.0,16.0,9.0,1.0,1.0
2008-96,Beijing Olympics,Hard,64,A,20080811,57,103819,1.0,,Roger Federer,R,185,SUI,27.0088980151,1.0,6330.0,6-4 7-6(2),3,QF,91.0,3.0,2.0,89.0,48.0,33.0,19.0,11.0,4.0,6.0
2008-96,Beijing Olympics,Hard,64,A,20080811,1,103819,1.0,,Roger Federer,R,185,SUI,27.0088980151,1.0,6330.0,6-4 6-2,3,R64,66.0,5.0,0.0,52.0,32.0,28.0,12.0,9.0,2.0,2.0
2008-96,Beijing Olympics,Hard,64,A,20080811,49,103819,1.0,,Roger Federer,R,185,SUI,27.0088980151,1.0,6330.0,6-3 7-6(4),3,R16,90.0,11.0,3.0,61.0,37.0,32.0,12.0,11.0,1.0,3.0
2008-560,US Open,Hard,128,G,20080825,126,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-3 5-7 7-5 6-2,5,SF,164.0,20.0,1.0,125.0,80.0,61.0,27.0,21.0,2.0,4.0
2008-560,US Open,Hard,128,G,20080825,96,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-3 7-5 6-4,5,R64,134.0,19.0,2.0,95.0,61.0,49.0,19.0,16.0,2.0,3.0
2008-560,US Open,Hard,128,G,20080825,64,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-3 6-0 6-3,5,R128,82.0,14.0,1.0,76.0,57.0,42.0,10.0,12.0,6.0,7.0
2008-560,US Open,Hard,128,G,20080825,124,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,7-6(5) 6-4 7-6(5),5,QF,144.0,8.0,0.0,103.0,63.0,54.0,26.0,17.0,2.0,2.0
2008-560,US Open,Hard,128,G,20080825,127,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-2 7-5 6-2,5,F,111.0,3.0,0.0,81.0,47.0,37.0,16.0,14.0,3.0,5.0
2008-560,US Open,Hard,128,G,20080825,112,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-3 6-3 6-2,5,R32,96.0,12.0,3.0,76.0,55.0,41.0,14.0,13.0,1.0,2.0
2008-560,US Open,Hard,128,G,20080825,120,103819,2.0,,Roger Federer,R,185,SUI,27.0472279261,2.0,5930.0,6-7(5) 7-6(5) 6-3 3-6 6-3,5,R16,211.0,10.0,5.0,168.0,114.0,86.0,31.0,26.0,13.0,15.0
2008-D077,Davis Cup WG PO: SUI vs BEL,Hard,4,D,20080919,2,103819,,,Roger Federer,R,185,SUI,27.1047227926,2.0,5930.0,7-6(1) 6-4 6-2,5,RR,,,,,,,,,,
2008-1536,Madrid Masters,Hard,48,M,20081012,32,103819,2.0,,Roger Federer,R,185,SUI,27.1813826146,2.0,5930.0,6-3 7-6(6),3,R32,87.0,10.0,1.0,65.0,40.0,37.0,15.0,11.0,0.0,0.0
2008-1536,Madrid Masters,Hard,48,M,20081012,40,103819,2.0,,Roger Federer,R,185,SUI,27.1813826146,2.0,5930.0,6-4 6-1,3,R16,63.0,9.0,1.0,50.0,31.0,25.0,13.0,9.0,4.0,4.0
2008-1536,Madrid Masters,Hard,48,M,20081012,46,103819,2.0,,Roger Federer,R,185,SUI,27.1813826146,2.0,5930.0,3-6 6-3 7-5,3,SF,117.0,7.0,1.0,98.0,65.0,46.0,18.0,15.0,7.0,9.0
2008-1536,Madrid Masters,Hard,48,M,20081012,44,103819,2.0,,Roger Federer,R,185,SUI,27.1813826146,2.0,5930.0,6-3 6-3,3,QF,86.0,3.0,0.0,53.0,37.0,29.0,9.0,9.0,1.0,1.0
2008-328,Basel,Hard,32,A,20081020,25,103819,1.0,,Roger Federer,R,185,SUI,27.2005475702,2.0,5805.0,6-2 6-3,3,QF,67.0,8.0,1.0,56.0,39.0,33.0,8.0,9.0,1.0,1.0
2008-328,Basel,Hard,32,A,20081020,29,103819,1.0,,Roger Federer,R,185,SUI,27.2005475702,2.0,5805.0,6-3 6-2,3,SF,61.0,15.0,2.0,54.0,31.0,28.0,12.0,9.0,2.0,2.0
2008-328,Basel,Hard,32,A,20081020,1,103819,1.0,,Roger Federer,R,185,SUI,27.2005475702,2.0,5805.0,6-3 6-7(6) 6-3,3,R32,110.0,17.0,2.0,89.0,53.0,44.0,24.0,16.0,0.0,0.0
2008-328,Basel,Hard,32,A,20081020,31,103819,1.0,,Roger Federer,R,185,SUI,27.2005475702,2.0,5805.0,6-3 6-4,3,F,70.0,8.0,0.0,47.0,30.0,26.0,14.0,10.0,0.0,0.0
2008-328,Basel,Hard,32,A,20081020,17,103819,1.0,,Roger Federer,R,185,SUI,27.2005475702,2.0,5805.0,7-6(6) 7-6(1),3,R16,96.0,11.0,0.0,89.0,64.0,44.0,14.0,12.0,5.0,8.0
2008-352,Paris Masters,Hard,48,M,20081026,32,103819,2.0,,Roger Federer,R,185,SUI,27.2197125257,2.0,5805.0,6-4 7-6(7),3,R32,75.0,10.0,0.0,60.0,42.0,38.0,12.0,11.0,0.0,0.0
2008-352,Paris Masters,Hard,48,M,20081026,44,103819,2.0,,Roger Federer,R,185,SUI,27.2197125257,2.0,5805.0,W/O,3,QF,,,,,,,,,,
2008-352,Paris Masters,Hard,48,M,20081026,40,103819,2.0,,Roger Federer,R,185,SUI,27.2197125257,2.0,5805.0,6-3 6-4,3,R16,71.0,4.0,0.0,61.0,37.0,26.0,16.0,10.0,1.0,2.0
2008-605,Masters Cup,Hard,8,F,20081109,14,103819,,,Roger Federer,R,185,SUI,27.2580424367,2.0,5205.0,4-6 7-6(3) 7-5,3,RR,181.0,11.0,3.0,131.0,68.0,40.0,31.0,17.0,12.0,18.0
2008-605,Masters Cup,Hard,8,F,20081109,10,103819,,,Roger Federer,R,185,SUI,27.2580424367,2.0,5205.0,4-6 6-4 6-3,3,RR,128.0,3.0,2.0,91.0,47.0,35.0,21.0,14.0,9.0,12.0
2008-605,Masters Cup,Hard,8,F,20081109,15,103819,,,Roger Federer,R,185,SUI,27.2580424367,2.0,5205.0,7-6(4) 6-4,3,RR,101.0,6.0,1.0,74.0,47.0,32.0,16.0,11.0,1.0,3.0
2009-451,Doha,Hard,32,A,20090105,28,103819,2.0,,Roger Federer,R,185,SUI,27.4113620808,2.0,10610.0,6-2 7-6(6),3,QF,86.0,4.0,0.0,60.0,42.0,29.0,11.0,10.0,1.0,3.0
2009-451,Doha,Hard,32,A,20090105,30,103819,2.0,,Roger Federer,R,185,SUI,27.4113620808,2.0,10610.0,6-7(6) 6-2 6-2,3,SF,125.0,7.0,4.0,95.0,61.0,42.0,18.0,14.0,2.0,6.0
2009-451,Doha,Hard,32,A,20090105,24,103819,2.0,,Roger Federer,R,185,SUI,27.4113620808,2.0,10610.0,6-3 6-3,3,R16,80.0,4.0,2.0,66.0,38.0,27.0,16.0,9.0,3.0,4.0
2009-451,Doha,Hard,32,A,20090105,16,103819,2.0,,Roger Federer,R,185,SUI,27.4113620808,2.0,10610.0,6-2 6-2,3,R32,49.0,5.0,1.0,39.0,25.0,22.0,10.0,8.0,0.0,0.0
2009-580,Australian Open,Hard,128,G,20090119,126,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,6-2 7-5 7-5,5,SF,125.0,16.0,0.0,96.0,63.0,52.0,19.0,16.0,3.0,3.0
2009-580,Australian Open,Hard,128,G,20090119,127,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,7-5 3-6 7-6(3) 3-6 6-2,5,F,259.0,11.0,6.0,172.0,89.0,65.0,38.0,26.0,9.0,16.0
2009-580,Australian Open,Hard,128,G,20090119,96,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,6-2 6-3 6-1,5,R64,85.0,8.0,3.0,68.0,41.0,28.0,20.0,12.0,0.0,1.0
2009-580,Australian Open,Hard,128,G,20090119,64,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,6-1 7-6(4) 7-5,5,R128,280.0,9.0,5.0,115.0,76.0,56.0,23.0,16.0,10.0,10.0
2009-580,Australian Open,Hard,128,G,20090119,124,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,6-3 6-0 6-0,5,QF,80.0,12.0,0.0,53.0,37.0,32.0,12.0,11.0,0.0,0.0
2009-580,Australian Open,Hard,128,G,20090119,120,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,4-6 6-7(4) 6-4 6-4 6-2,5,R16,205.0,20.0,5.0,159.0,108.0,76.0,24.0,25.0,7.0,12.0
2009-580,Australian Open,Hard,128,G,20090119,112,103819,2.0,,Roger Federer,R,185,SUI,27.4496919918,2.0,10700.0,6-3 6-2 7-6(5),5,R32,110.0,9.0,1.0,89.0,54.0,46.0,22.0,15.0,0.0,0.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,88,103819,2.0,,Roger Federer,R,185,SUI,27.5838466804,2.0,11000.0,6-3 5-7 6-2,3,R16,110.0,3.0,3.0,86.0,44.0,36.0,25.0,15.0,1.0,2.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,64,103819,2.0,,Roger Federer,R,185,SUI,27.5838466804,2.0,11000.0,7-6(4) 6-4,3,R64,84.0,12.0,2.0,59.0,36.0,33.0,15.0,11.0,0.0,0.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,80,103819,2.0,,Roger Federer,R,185,SUI,27.5838466804,2.0,11000.0,7-6(4) 6-3,3,R32,74.0,1.0,2.0,59.0,36.0,34.0,15.0,11.0,0.0,0.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,92,103819,2.0,,Roger Federer,R,185,SUI,27.5838466804,2.0,11000.0,6-3 7-6(5),3,QF,92.0,4.0,3.0,67.0,42.0,32.0,10.0,10.0,5.0,7.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,94,103819,2.0,,Roger Federer,R,185,SUI,27.5838466804,2.0,11000.0,6-3 4-6 6-1,3,SF,108.0,3.0,0.0,74.0,42.0,27.0,15.0,13.0,1.0,6.0
2009-403,Miami Masters,Hard,96,M,20090325,80,103819,2.0,,Roger Federer,R,185,SUI,27.6221765914,2.0,10910.0,6-4 6-1,3,R32,71.0,5.0,1.0,44.0,35.0,26.0,6.0,8.0,0.0,0.0
2009-403,Miami Masters,Hard,96,M,20090325,92,103819,2.0,,Roger Federer,R,185,SUI,27.6221765914,2.0,10910.0,6-3 4-6 6-4,3,QF,123.0,7.0,5.0,80.0,51.0,36.0,20.0,14.0,2.0,3.0
2009-403,Miami Masters,Hard,96,M,20090325,94,103819,2.0,,Roger Federer,R,185,SUI,27.6221765914,2.0,10910.0,3-6 6-2 6-3,3,SF,106.0,4.0,4.0,80.0,48.0,28.0,13.0,13.0,4.0,10.0
2009-403,Miami Masters,Hard,96,M,20090325,88,103819,2.0,,Roger Federer,R,185,SUI,27.6221765914,2.0,10910.0,6-3 6-2,3,R16,86.0,5.0,4.0,68.0,41.0,34.0,13.0,9.0,8.0,8.0
2009-403,Miami Masters,Hard,96,M,20090325,64,103819,2.0,,Roger Federer,R,185,SUI,27.6221765914,2.0,10910.0,6-3 6-2,3,R64,65.0,4.0,1.0,58.0,35.0,27.0,13.0,9.0,5.0,5.0
2009-410,Monte Carlo Masters,Clay,56,M,20090412,40,103819,2.0,,Roger Federer,R,185,SUI,27.6796714579,2.0,11020.0,6-4 6-4,3,R32,83.0,4.0,0.0,64.0,30.0,26.0,20.0,10.0,3.0,3.0
2009-410,Monte Carlo Masters,Clay,56,M,20090412,48,103819,2.0,,Roger Federer,R,185,SUI,27.6796714579,2.0,11020.0,6-4 7-5,3,R16,110.0,2.0,1.0,85.0,44.0,29.0,21.0,11.0,11.0,14.0
2009-416,Rome Masters,Clay,56,M,20090427,52,103819,2.0,,Roger Federer,R,185,SUI,27.7180013689,2.0,10060.0,7-6(3) 6-2,3,QF,88.0,2.0,0.0,55.0,36.0,31.0,13.0,10.0,0.0,0.0
2009-416,Rome Masters,Clay,56,M,20090427,48,103819,2.0,,Roger Federer,R,185,SUI,27.7180013689,2.0,10060.0,6-4 6-1,3,R16,68.0,5.0,2.0,49.0,21.0,18.0,17.0,9.0,4.0,5.0
2009-416,Rome Masters,Clay,56,M,20090427,54,103819,2.0,,Roger Federer,R,185,SUI,27.7180013689,2.0,10060.0,4-6 6-3 6-3,3,SF,131.0,6.0,3.0,81.0,40.0,29.0,17.0,14.0,3.0,8.0
2009-416,Rome Masters,Clay,56,M,20090427,40,103819,2.0,,Roger Federer,R,185,SUI,27.7180013689,2.0,10060.0,6-4 6-4,3,R32,69.0,1.0,2.0,58.0,33.0,25.0,18.0,10.0,3.0,3.0
2009-1536,Madrid Masters,Clay,56,M,20090510,48,103819,2.0,,Roger Federer,R,185,SUI,27.7563312799,2.0,10170.0,6-2 6-4,3,R16,62.0,5.0,0.0,54.0,31.0,27.0,13.0,9.0,1.0,1.0
2009-1536,Madrid Masters,Clay,56,M,20090510,55,103819,2.0,,Roger Federer,R,185,SUI,27.7563312799,2.0,10170.0,6-4 6-4,3,F,86.0,6.0,3.0,67.0,42.0,29.0,17.0,10.0,4.0,4.0
2009-1536,Madrid Masters,Clay,56,M,20090510,52,103819,2.0,,Roger Federer,R,185,SUI,27.7563312799,2.0,10170.0,7-5 6-7(5) 6-1,3,QF,131.0,15.0,2.0,97.0,56.0,49.0,20.0,16.0,2.0,3.0
2009-1536,Madrid Masters,Clay,56,M,20090510,40,103819,2.0,,Roger Federer,R,185,SUI,27.7563312799,2.0,10170.0,6-1 7-5,3,R32,70.0,11.0,1.0,54.0,27.0,23.0,17.0,10.0,0.0,1.0
2009-1536,Madrid Masters,Clay,56,M,20090510,54,103819,2.0,,Roger Federer,R,185,SUI,27.7563312799,2.0,10170.0,6-3 6-4,3,SF,81.0,8.0,1.0,60.0,39.0,32.0,11.0,10.0,4.0,4.0
2009-520,Roland Garros,Clay,128,G,20090525,127,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,6-1 7-6(1) 6-4,5,F,115.0,16.0,2.0,79.0,52.0,44.0,18.0,14.0,2.0,2.0
2009-520,Roland Garros,Clay,128,G,20090525,120,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,6-7(4) 5-7 6-4 6-0 6-2,5,R16,187.0,16.0,1.0,130.0,82.0,70.0,29.0,24.0,3.0,5.0
2009-520,Roland Garros,Clay,128,G,20090525,96,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,7-6(8) 5-7 7-6(2) 6-2,5,R64,205.0,11.0,0.0,142.0,101.0,75.0,22.0,22.0,5.0,10.0
2009-520,Roland Garros,Clay,128,G,20090525,126,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,3-6 7-6(2) 2-6 6-1 6-4,5,SF,209.0,5.0,1.0,142.0,92.0,67.0,26.0,24.0,8.0,13.0
2009-520,Roland Garros,Clay,128,G,20090525,64,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,6-4 6-3 6-2,5,R128,103.0,10.0,0.0,75.0,51.0,40.0,16.0,14.0,0.0,1.0
2009-520,Roland Garros,Clay,128,G,20090525,112,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,4-6 6-1 6-4 6-4,5,R32,166.0,14.0,3.0,110.0,65.0,53.0,22.0,19.0,5.0,7.0
2009-520,Roland Garros,Clay,128,G,20090525,124,103819,2.0,,Roger Federer,R,185,SUI,27.794661191,2.0,10470.0,7-6(6) 6-2 6-4,5,QF,130.0,8.0,1.0,94.0,54.0,43.0,26.0,15.0,4.0,4.0
2009-540,Wimbledon,Grass,128,G,20090622,64,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,7-5 6-3 6-2,5,R128,105.0,10.0,1.0,75.0,53.0,45.0,15.0,15.0,2.0,3.0
2009-540,Wimbledon,Grass,128,G,20090622,112,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,6-3 6-2 6-7(5) 6-1,5,R32,151.0,15.0,2.0,126.0,87.0,66.0,20.0,19.0,5.0,7.0
2009-540,Wimbledon,Grass,128,G,20090622,127,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,5-7 7-6(6) 7-6(5) 3-6 16-14,5,F,256.0,50.0,4.0,197.0,127.0,113.0,42.0,37.0,3.0,5.0
2009-540,Wimbledon,Grass,128,G,20090622,96,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,6-2 6-2 6-4,5,R64,90.0,11.0,2.0,75.0,48.0,44.0,13.0,13.0,2.0,2.0
2009-540,Wimbledon,Grass,128,G,20090622,124,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,6-3 7-5 7-6(3),5,QF,103.0,7.0,2.0,85.0,53.0,50.0,24.0,17.0,0.0,0.0
2009-540,Wimbledon,Grass,128,G,20090622,120,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,6-4 7-6(5) 7-6(5),5,R16,119.0,23.0,0.0,102.0,68.0,60.0,21.0,17.0,2.0,2.0
2009-540,Wimbledon,Grass,128,G,20090622,126,103819,2.0,,Roger Federer,R,185,SUI,27.871321013,2.0,10620.0,7-6(3) 7-5 6-3,5,SF,123.0,11.0,1.0,83.0,62.0,55.0,17.0,17.0,0.0,0.0
2009-421,Canada Masters,Hard,56,M,20090810,41,103819,1.0,,Roger Federer,R,185,SUI,28.0054757016,1.0,11060.0,6-3 7-6(5),3,R16,106.0,4.0,0.0,75.0,49.0,35.0,16.0,11.0,6.0,7.0
2009-421,Canada Masters,Hard,56,M,20090810,25,103819,1.0,,Roger Federer,R,185,SUI,28.0054757016,1.0,11060.0,7-6(3) 6-4,3,R32,86.0,12.0,1.0,65.0,46.0,40.0,11.0,11.0,1.0,1.0
2009-421,Canada Masters,Hard,56,M,20090810,49,103819,1.0,,Roger Federer,R,185,SUI,28.0054757016,1.0,11060.0,7-6(5) 1-6 7-6(3),3,QF,139.0,9.0,2.0,101.0,58.0,45.0,26.0,16.0,3.0,5.0
2009-422,Cincinnati Masters,Hard,56,M,20090816,55,103819,1.0,,Roger Federer,R,185,SUI,28.0246406571,1.0,11040.0,6-1 7-5,3,F,127.0,7.0,0.0,60.0,33.0,28.0,15.0,10.0,3.0,4.0
2009-422,Cincinnati Masters,Hard,56,M,20090816,49,103819,1.0,,Roger Federer,R,185,SUI,28.0246406571,1.0,11040.0,6-3 6-4,3,QF,70.0,11.0,1.0,51.0,27.0,24.0,16.0,10.0,0.0,0.0
2009-422,Cincinnati Masters,Hard,56,M,20090816,53,103819,1.0,,Roger Federer,R,185,SUI,28.0246406571,1.0,11040.0,6-2 7-6(8),3,SF,90.0,4.0,1.0,62.0,35.0,31.0,16.0,10.0,0.0,0.0
2009-422,Cincinnati Masters,Hard,56,M,20090816,25,103819,1.0,,Roger Federer,R,185,SUI,28.0246406571,1.0,11040.0,6-3 7-5,3,R32,70.0,14.0,2.0,58.0,40.0,35.0,11.0,11.0,1.0,1.0
